key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
3636,13135,"Clothcraft","RecipeLevelTable#265","Ruby Cotton Cloth",1,"Ruby Cotton Yarn",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",3,,0,"Aspect: None",0,True,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3637,13136,"Clothcraft","RecipeLevelTable#265","Ruby Cotton Yarn",1,"Ruby Cotton Boll",4,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",3,,0,"Aspect: None",0,True,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3638,13157,"Clothcraft","RecipeLevelTable#273","Kudzu Cloth",1,"Kudzu Thread",2,"Ruby Cotton Yarn",1,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",4,,0,"Aspect: None",0,True,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3639,13158,"Clothcraft","RecipeLevelTable#273","Kudzu Thread",1,"Kudzu Vine",4,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",4,,0,"Aspect: None",0,True,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3640,13180,"Clothcraft","RecipeLevelTable#279","Steppe Serge",1,"Worsted Yarn",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",5,,0,"Aspect: None",0,True,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3641,13181,"Clothcraft","RecipeLevelTable#279","Worsted Yarn",1,"Halgai Mane",2,"Manzasiri Hair",2,"Natron",1,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",5,,0,"Aspect: None",0,True,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3642,13199,"Clothcraft","RecipeLevelTable#285","Twinsilk",1,"Twinthread",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",5,,0,"Aspect: None",0,True,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3643,13200,"Clothcraft","RecipeLevelTable#285","Twinthread",1,"Twincoon",4,"Effervescent Water",1,"",0,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",5,,0,"Aspect: None",0,True,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3644,12013,"Leatherworking","RecipeLevelTable#255","Gagana Leather",1,"Gagana Skin",3,"Gyr Abanian Alumen",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",3,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3645,12040,"Leatherworking","RecipeLevelTable#265","Gyuki Leather",1,"Gyuki Hide",3,"Gyr Abanian Alumen",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",3,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3646,12068,"Leatherworking","RecipeLevelTable#273","Tiger Leather",1,"Tiger Skin",3,"Gyr Abanian Alumen",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",4,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3647,12089,"Leatherworking","RecipeLevelTable#279","Marid Leather",1,"Marid Hide",3,"Persimmon Tannin",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",5,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3648,12120,"Leatherworking","RecipeLevelTable#285","Gazelle Leather",1,"Gazelle Hide",3,"Persimmon Tannin",1,"",0,"",0,"",0,"",0,"",0,"",0,"Earth Crystal",5,,0,"Aspect: None",0,False,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3649,14256,"Goldsmithing","RecipeLevelTable#260","Slate Whetstone",1,"Slate",3,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,,0,"Aspect: None",0,True,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
3650,10248,"Smithing","RecipeLevelTable#115","Mythrite Uchigatana",1,"Mythrite Nugget",3,"Cedar Lumber",1,"Undyed Cotton Cloth",1,"Cobalt Ingot",1,"Aqueous Whetstone",1,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",2,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3651,14108,"Goldsmithing","RecipeLevelTable#115","Mythrite Rapier",1,"Mythrite Nugget",3,"Cedar Lumber",1,"Cobalt Ingot",2,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Fire Crystal",2,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3652,10257,"Smithing","RecipeLevelTable#125","Mythrite Tachi",1,"Mythrite Ingot",3,"Cedar Lumber",1,"Rainbow Cloth",1,"Cobalt Ingot",1,"Aqueous Whetstone",1,"",0,"",0,"",0,"Fire Crystal",3,"Earth Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3653,14131,"Goldsmithing","RecipeLevelTable#125","Mythrite Foil",1,"Mythrite Ingot",3,"Cedar Lumber",1,"Mythrite Nugget",2,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Fire Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3654,10285,"Smithing","RecipeLevelTable#133","Titanium Uchigatana",1,"Titanium Nugget",3,"Holy Cedar Lumber",1,"Holy Rainbow Cloth",1,"Electrum Ingot",1,"Aqueous Whetstone",1,"",0,"",0,"",0,"Fire Crystal",4,"Earth Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3655,14161,"Goldsmithing","RecipeLevelTable#133","Hardsilver Rapier",1,"Hardsilver Nugget",2,"Holy Cedar Lumber",1,"Titanium Nugget",2,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",4,"Fire Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3656,10296,"Smithing","RecipeLevelTable#139","Titanium Tachi",1,"Titanium Ingot",3,"Dark Chestnut Lumber",1,"Ramie Cloth",1,"Hardsilver Nugget",1,"Cloud Mica Whetstone",1,"",0,"",0,"",0,"Fire Crystal",5,"Earth Crystal",4,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3657,14186,"Goldsmithing","RecipeLevelTable#139","Hardsilver Foil",1,"Hardsilver Ingot",2,"Dark Chestnut Lumber",1,"Titanium Nugget",2,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",4,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3658,10324,"Smithing","RecipeLevelTable#145","Adamantite Uchigatana",1,"Adamantite Nugget",3,"Hallowed Chestnut Lumber",1,"Hallowed Ramie Cloth",1,"Electrum Ingot",1,"Cloud Mica Whetstone",1,"",0,"",0,"",0,"Fire Crystal",5,"Earth Crystal",5,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3659,14214,"Goldsmithing","RecipeLevelTable#145","Aurum Regis Rapier",1,"Aurum Regis Nugget",2,"Hallowed Chestnut Lumber",1,"Adamantite Nugget",2,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3660,16415,"Alchemy","RecipeLevelTable#130","Red Daisy Corsage",1,"Red Daisies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3661,16416,"Alchemy","RecipeLevelTable#130","Blue Daisy Corsage",1,"Blue Daisies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3662,16417,"Alchemy","RecipeLevelTable#130","Yellow Daisy Corsage",1,"Yellow Daisies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3663,16418,"Alchemy","RecipeLevelTable#130","Green Daisy Corsage",1,"Green Daisies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3664,16419,"Alchemy","RecipeLevelTable#130","Orange Daisy Corsage",1,"Orange Daisies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3665,16420,"Alchemy","RecipeLevelTable#130","Purple Daisy Corsage",1,"Purple Daisies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3666,16421,"Alchemy","RecipeLevelTable#130","White Daisy Corsage",1,"White Daisies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3667,16422,"Alchemy","RecipeLevelTable#130","Black Daisy Corsage",1,"Black Daisies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3668,16423,"Alchemy","RecipeLevelTable#130","Rainbow Daisy Corsage",1,"Rainbow Daisies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
3669,16424,"Alchemy","RecipeLevelTable#130","Red Brightlily Corsage",1,"Red Brightlilies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,410
3670,16425,"Alchemy","RecipeLevelTable#130","Blue Brightlily Corsage",1,"Blue Brightlilies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,410
3671,16426,"Alchemy","RecipeLevelTable#130","Yellow Brightlily Corsage",1,"Yellow Brightlilies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,410
3672,16427,"Alchemy","RecipeLevelTable#130","Green Brightlily Corsage",1,"Green Brightlilies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,410
3673,16428,"Alchemy","RecipeLevelTable#130","Orange Brightlily Corsage",1,"Orange Brightlilies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,410
3674,16429,"Alchemy","RecipeLevelTable#130","Purple Brightlily Corsage",1,"Purple Brightlilies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,410
3675,16430,"Alchemy","RecipeLevelTable#130","White Brightlily Corsage",1,"White Brightlilies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,410
3676,16431,"Alchemy","RecipeLevelTable#130","Black Brightlily Corsage",1,"Black Brightlilies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,410
3677,16432,"Alchemy","RecipeLevelTable#130","Rainbow Brightlily Corsage",1,"Rainbow Brightlilies",1,"Bear Fat",1,"Dravanian Spring Water",1,"",0,"",0,"",0,"",0,"",0,"Water Crystal",4,"Lightning Crystal",3,"Aspect: None",0,False,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,410
3678,10698,"Smithing","RecipeLevelTable#255","Hingan Cottage Roof (Mokuzo)",1,"High Steel Nugget",10,"Mythrite Rivets",5,"Cedar Lumber",5,"Iron Joint Plate",10,"Mortar",10,"",0,"",0,"",0,"Fire Crystal",12,"Earth Crystal",8,"Aspect: None",1057,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3679,14799,"Goldsmithing","RecipeLevelTable#255","Hingan Cottage Roof (Nanpu)",1,"High Steel Nugget",10,"Mythrite Nugget",5,"Cedar Lumber",5,"Iron Joint Plate",10,"Mortar",10,"",0,"",0,"",0,"Wind Crystal",12,"Fire Crystal",8,"Aspect: None",1059,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3680,11444,"Armorcraft","RecipeLevelTable#255","Hingan Cottage Roof (Kura-zukuri)",1,"High Steel Nugget",10,"Mythril Plate",5,"Mythrite Ingot",5,"Iron Joint Plate",10,"Mortar",10,"",0,"",0,"",0,"Ice Crystal",12,"Earth Crystal",8,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3681,10701,"Smithing","RecipeLevelTable#273","Hingan House Roof (Mokuzo)",1,"Oroshigane Ingot",10,"Titanium Rivets",10,"Dark Chestnut Lumber",10,"Steel Joint Plate",15,"Mortar",15,"",0,"",0,"",0,"Fire Crystal",16,"Earth Crystal",12,"Aspect: None",1057,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3682,14801,"Goldsmithing","RecipeLevelTable#273","Hingan House Roof (Nanpu)",1,"Oroshigane Ingot",10,"Hardsilver Nugget",10,"Dark Chestnut Lumber",10,"Steel Joint Plate",15,"Mortar",15,"",0,"",0,"",0,"Wind Crystal",16,"Fire Crystal",12,"Aspect: None",1059,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3683,11448,"Armorcraft","RecipeLevelTable#273","Hingan House Roof (Kura-zukuri)",1,"Oroshigane Ingot",10,"Cobalt Plate",10,"Hardsilver Ingot",10,"Steel Joint Plate",15,"Mortar",15,"",0,"",0,"",0,"Ice Crystal",16,"Earth Crystal",12,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3684,10702,"Smithing","RecipeLevelTable#285","Hingan Mansion Roof (Mokuzo)",1,"Molybdenum Ingot",10,"Adamantite Rivets",15,"Birch Lumber",15,"Cobalt Joint Plate",20,"Mortar",20,"",0,"",0,"",0,"Fire Crystal",20,"Earth Crystal",20,"Aspect: None",1057,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3685,14804,"Goldsmithing","RecipeLevelTable#285","Hingan Mansion Roof (Nanpu)",1,"Molybdenum Ingot",10,"Aurum Regis Nugget",15,"Birch Lumber",15,"Cobalt Joint Plate",20,"Mortar",20,"",0,"",0,"",0,"Wind Crystal",20,"Fire Crystal",20,"Aspect: None",1059,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3686,11454,"Armorcraft","RecipeLevelTable#285","Hingan Mansion Roof (Kura-zukuri)",1,"Molybdenum Ingot",10,"Darksteel Plate",15,"Titanium Ingot",15,"Cobalt Joint Plate",20,"Mortar",20,"",0,"",0,"",0,"Ice Crystal",20,"Earth Crystal",20,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3687,16026,"Woodworking","RecipeLevelTable#255","Hingan Cottage Wall (Mokuzo)",1,"Beech Lumber",10,"Cedar Lumber",5,"Cut Stone",5,"Granite",10,"Clear Glass Lens",5,"",0,"",0,"",0,"Wind Crystal",12,"Ice Crystal",8,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3688,16027,"Woodworking","RecipeLevelTable#255","Hingan Cottage Wall (Nanpu)",1,"Beech Lumber",10,"Mythrite Nugget",5,"Felt Lining",5,"Granite",10,"Varnish",5,"",0,"",0,"",0,"Wind Crystal",12,"Ice Crystal",8,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3689,11445,"Armorcraft","RecipeLevelTable#255","Hingan Cottage Wall (Kura-zukuri)",1,"Beech Lumber",10,"Mythrite Ingot",5,"Felt Lining",5,"Granite",10,"Clear Glass Lens",5,"",0,"",0,"",0,"Ice Crystal",12,"Earth Crystal",8,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3690,16042,"Woodworking","RecipeLevelTable#279","Hingan House Wall (Mokuzo)",1,"Persimmon Lumber",10,"Dark Chestnut Lumber",10,"Cut Stone",10,"Granite",15,"Clear Glass Lens",10,"",0,"",0,"",0,"Wind Crystal",20,"Ice Crystal",16,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3691,16043,"Woodworking","RecipeLevelTable#279","Hingan House Wall (Nanpu)",1,"Persimmon Lumber",10,"Hardsilver Nugget",10,"Felt Lining",10,"Granite",15,"Varnish",10,"",0,"",0,"",0,"Wind Crystal",20,"Ice Crystal",16,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3692,11452,"Armorcraft","RecipeLevelTable#279","Hingan House Wall (Kura-zukuri)",1,"Persimmon Lumber",10,"Titanium Ingot",10,"Felt Lining",10,"Granite",15,"Clear Glass Lens",10,"",0,"",0,"",0,"Ice Crystal",20,"Earth Crystal",16,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3693,16050,"Woodworking","RecipeLevelTable#285","Hingan Mansion Wall (Mokuzo)",1,"Zelkova Lumber",10,"Birch Lumber",15,"Cut Stone",15,"Granite",20,"Clear Glass Lens",15,"",0,"",0,"",0,"Wind Crystal",20,"Ice Crystal",20,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3694,16051,"Woodworking","RecipeLevelTable#285","Hingan Mansion Wall (Nanpu)",1,"Zelkova Lumber",10,"Aurum Regis Nugget",15,"Felt Lining",15,"Granite",20,"Varnish",15,"",0,"",0,"",0,"Wind Crystal",20,"Ice Crystal",20,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3695,11455,"Armorcraft","RecipeLevelTable#285","Hingan Mansion Wall (Kura-zukuri)",1,"Zelkova Lumber",10,"Hardsilver Ingot",15,"Felt Lining",15,"Granite",20,"Clear Glass Lens",15,"",0,"",0,"",0,"Ice Crystal",20,"Earth Crystal",20,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3696,16023,"Woodworking","RecipeLevelTable#255","Hingan Oblong Window",1,"Beech Lumber",6,"Clear Glass Lens",5,"",0,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Ice Crystal",2,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3697,16038,"Woodworking","RecipeLevelTable#279","Hingan Lancet Window",1,"Persimmon Lumber",3,"Cut Stone",3,"Clear Glass Lens",3,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Ice Crystal",4,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3698,11446,"Armorcraft","RecipeLevelTable#270","Hingan Squinch Window",1,"High Steel Ingot",6,"Clear Glass Lens",3,"",0,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",4,"Earth Crystal",3,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3699,16024,"Woodworking","RecipeLevelTable#255","Hingan Mokuzo Door",1,"Beech Lumber",4,"Mythrite Nugget",4,"Cut Stone",3,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Ice Crystal",2,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3700,16033,"Woodworking","RecipeLevelTable#270","Hingan Nanpu Door",1,"Pine Lumber",4,"Aurum Regis Nugget",4,"Cut Stone",3,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",4,"Ice Crystal",3,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3701,16039,"Woodworking","RecipeLevelTable#279","Hingan Kura-Zukuri Door",1,"Persimmon Lumber",4,"Hardsilver Nugget",4,"Clear Glass Lens",5,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Ice Crystal",4,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3702,16025,"Woodworking","RecipeLevelTable#255","Hingan Watchtower (Mokuzo)",1,"Beech Lumber",4,"Hardsilver Nugget",2,"Mythrite Ingot",2,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Ice Crystal",2,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3703,14800,"Goldsmithing","RecipeLevelTable#270","Hingan Watchtower (Nanpu)",1,"Koppranickel Ingot",4,"Dark Chestnut Lumber",2,"Varnish",4,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",4,"Fire Crystal",3,"Aspect: None",1059,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3704,14802,"Goldsmithing","RecipeLevelTable#279","Hingan Chimney (Kura-zukuri)",1,"Durium Nugget",4,"Hardsilver Ingot",3,"Cut Stone",3,"Granite",3,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",4,"Aspect: None",1059,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3705,14803,"Goldsmithing","RecipeLevelTable#285","Hingan Awning (Mokuzo)",1,"Palladium Nugget",4,"Birch Lumber",3,"Granite",4,"Varnish",3,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Fire Crystal",5,"Aspect: None",1059,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3706,14797,"Goldsmithing","RecipeLevelTable#255","Hingan Awning (Nanpu)",1,"Koppranickel Nugget",4,"Cedar Lumber",3,"Cut Stone",3,"Varnish",3,"",0,"",0,"",0,"",0,"Wind Crystal",3,"Fire Crystal",2,"Aspect: None",1059,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3707,11449,"Armorcraft","RecipeLevelTable#279","Hingan Awning (Kura-zukuri)",1,"Tama-hagane Ingot",4,"High Steel Ingot",3,"Cut Stone",3,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",5,"Earth Crystal",4,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3708,16034,"Woodworking","RecipeLevelTable#270","Hingan Placard (Mokuzo)",1,"Pine Lumber",4,"Mythrite Ingot",3,"Clear Glass Lens",4,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",4,"Ice Crystal",3,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3709,16045,"Woodworking","RecipeLevelTable#285","Hingan Placard (Nanpu)",1,"Zelkova Lumber",4,"Rose Gold Nugget",4,"Varnish",2,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Ice Crystal",5,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3710,11453,"Armorcraft","RecipeLevelTable#285","Hingan Placard (Kura-zukuri)",1,"Molybdenum Ingot",4,"Hardsilver Ingot",3,"Steel Plate",2,"",0,"",0,"",0,"",0,"",0,"Ice Crystal",5,"Earth Crystal",5,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3711,10699,"Smithing","RecipeLevelTable#265","Hingan Stone Fence",1,"High Steel Ingot",20,"Granite",20,"Birch Lumber",15,"",0,"",0,"",0,"",0,"",0,"Fire Crystal",12,"Earth Crystal",12,"Aspect: None",1057,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3712,16044,"Woodworking","RecipeLevelTable#279","Hingan Nanpu Fence",1,"Persimmon Lumber",20,"Hardsilver Nugget",10,"Varnish",5,"Mudstone",15,"",0,"",0,"",0,"",0,"Wind Crystal",20,"Ice Crystal",16,"Aspect: None",1056,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3713,11447,"Armorcraft","RecipeLevelTable#270","Hingan Kura-zukuri Fence",1,"Oroshigane Ingot",20,"Cut Stone",20,"Granite",15,"Mudstone",15,"",0,"",0,"",0,"",0,"Ice Crystal",16,"Earth Crystal",12,"Aspect: None",1058,False,320,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3714,13620,"Clothcraft","RecipeLevelTable#270","Hingan Interior Wall",1,"Kudzu Cloth",4,"Ruby Cotton Yarn",3,"Mortar",3,"",0,"",0,"",0,"",0,"",0,"Lightning Crystal",4,"Wind Crystal",3,"Aspect: None",1061,False,180,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
3715,16046,"Woodworking","RecipeLevelTable#285","Hingan Flooring",1,"Zelkova Lumber",5,"Cut Stone",4,"Granite",3,"",0,"",0,"",0,"",0,"",0,"Wind Crystal",5,"Ice Crystal",5,"Aspect: None",1056,False,180,50,100,0,0,0,0,0,"",False,False,True,"","",False,False,410
